id,timestamp,risk_score,risk_level
2044,2025-04-26 13:17:05,1,Low
2045,2025-04-26 13:17:06,0,Low
2046,2025-04-26 13:17:07,3,Low
2047,2025-04-26 13:17:08,1,Low
2048,2025-04-26 13:17:09,1,Low
2049,2025-04-26 13:17:10,1,Low
2050,2025-04-26 13:17:11,2,Low
2051,2025-04-26 13:16:22,3,Low
2052,2025-04-26 13:16:23,0,Low
2053,2025-04-26 13:16:24,0,Low
2054,2025-04-26 13:16:25,1,Low
2055,2025-04-26 13:16:26,3,Low
2056,2025-04-26 13:16:27,2,Low
2057,2025-04-26 13:16:28,1,Low
2058,2025-04-26 13:16:29,1,Low
2059,2025-04-26 13:16:30,2,Low
2060,2025-04-26 13:16:31,2,Low
2061,2025-04-26 13:16:32,2,Low
2062,2025-04-26 13:16:33,0,Low
2063,2025-04-26 13:16:34,0,Low
2064,2025-04-26 13:16:35,0,Low
2065,2025-04-26 13:16:36,0,Low
2066,2025-04-26 13:16:37,1,Low
2067,2025-04-26 13:16:38,0,Low
2068,2025-04-26 13:16:39,3,Low
2069,2025-04-26 13:16:40,1,Low
2070,2025-04-26 13:16:41,1,Low
2071,2025-04-26 13:16:42,3,Low
2072,2025-04-26 13:16:43,0,Low
2073,2025-04-26 13:16:44,3,Low
2074,2025-04-26 13:16:45,2,Low
2075,2025-04-26 13:16:46,0,Low
2076,2025-04-26 13:16:47,1,Low
2077,2025-04-26 13:16:48,0,Low
2078,2025-04-26 13:16:49,0,Low
2079,2025-04-26 13:16:50,2,Low
2080,2025-04-26 13:16:51,0,Low
2081,2025-04-26 13:16:52,1,Low
2082,2025-04-26 13:16:53,1,Low
2083,2025-04-26 13:16:54,1,Low
2084,2025-04-26 13:16:55,1,Low
2085,2025-04-26 13:16:56,0,Low
2086,2025-04-26 13:16:57,0,Low
2087,2025-04-26 13:16:58,1,Low
2088,2025-04-26 13:16:59,2,Low
2089,2025-04-26 13:17:00,1,Low
2090,2025-04-26 13:17:01,2,Low
2091,2025-04-26 13:17:02,3,Low
2092,2025-04-26 13:17:03,2,Low
2093,2025-04-26 13:17:04,0,Low
2094,2025-04-26 13:17:05,1,Low
2095,2025-04-26 13:17:06,0,Low
2096,2025-04-26 13:17:07,3,Low
2097,2025-04-26 13:17:08,1,Low
2098,2025-04-26 13:17:09,1,Low
2099,2025-04-26 13:17:10,1,Low
2100,2025-04-26 13:17:11,2,Low
2101,2025-04-26 13:16:22,3,Low
2102,2025-04-26 13:16:23,0,Low
2103,2025-04-26 13:16:24,0,Low
2104,2025-04-26 13:16:25,1,Low
2105,2025-04-26 13:16:26,3,Low
2106,2025-04-26 13:16:27,2,Low
2107,2025-04-26 13:16:28,1,Low
2108,2025-04-26 13:16:29,1,Low
2109,2025-04-26 13:16:30,2,Low
2110,2025-04-26 13:16:31,2,Low
2111,2025-04-26 13:16:32,2,Low
2112,2025-04-26 13:16:33,0,Low
2113,2025-04-26 13:16:34,0,Low
2114,2025-04-26 13:16:35,0,Low
2115,2025-04-26 13:16:36,0,Low
2116,2025-04-26 13:16:37,1,Low
2117,2025-04-26 13:16:38,0,Low
2118,2025-04-26 13:16:39,3,Low
2119,2025-04-26 13:16:40,1,Low
2120,2025-04-26 13:16:41,1,Low
2121,2025-04-26 13:16:42,3,Low
2122,2025-04-26 13:16:43,0,Low
2123,2025-04-26 13:16:44,3,Low
2124,2025-04-26 13:16:45,2,Low
2125,2025-04-26 13:16:46,0,Low
2126,2025-04-26 13:16:47,1,Low
2127,2025-04-26 13:16:48,0,Low
2128,2025-04-26 13:16:49,0,Low
2129,2025-04-26 13:16:50,2,Low
2130,2025-04-26 13:16:51,0,Low
2131,2025-04-26 13:16:52,1,Low
2132,2025-04-26 13:16:53,1,Low
2133,2025-04-26 13:16:54,1,Low
2134,2025-04-26 13:16:55,1,Low
2135,2025-04-26 13:16:56,0,Low
2136,2025-04-26 13:16:57,0,Low
2137,2025-04-26 13:16:58,1,Low
2138,2025-04-26 13:16:59,2,Low
2139,2025-04-26 13:17:00,1,Low
2140,2025-04-26 13:17:01,2,Low
2141,2025-04-26 13:17:02,3,Low
2142,2025-04-26 13:17:03,2,Low
2143,2025-04-26 13:17:04,0,Low
2144,2025-04-26 13:17:05,1,Low
2145,2025-04-26 13:17:06,0,Low
2146,2025-04-26 13:17:07,3,Low
2147,2025-04-26 13:17:08,1,Low
2148,2025-04-26 13:17:09,1,Low
2149,2025-04-26 13:17:10,1,Low
2150,2025-04-26 13:17:11,2,Low
2151,2025-04-26 13:16:22,3,Low
2152,2025-04-26 13:16:23,0,Low
2153,2025-04-26 13:16:24,0,Low
2154,2025-04-26 13:16:25,1,Low
2155,2025-04-26 13:16:26,3,Low
2156,2025-04-26 13:16:27,2,Low
2157,2025-04-26 13:16:28,1,Low
2158,2025-04-26 13:16:29,1,Low
2159,2025-04-26 13:16:30,2,Low
2160,2025-04-26 13:16:31,2,Low
2161,2025-04-26 13:16:32,2,Low
2162,2025-04-26 13:16:33,0,Low
2163,2025-04-26 13:16:34,0,Low
2164,2025-04-26 13:16:35,0,Low
2165,2025-04-26 13:16:36,0,Low
2166,2025-04-26 13:16:37,1,Low
2167,2025-04-26 13:16:38,0,Low
2168,2025-04-26 13:16:39,3,Low
2169,2025-04-26 13:16:40,1,Low
2170,2025-04-26 13:16:41,1,Low
2171,2025-04-26 13:16:42,3,Low
2172,2025-04-26 13:16:43,0,Low
2173,2025-04-26 13:16:44,3,Low
2174,2025-04-26 13:16:45,2,Low
2175,2025-04-26 13:16:46,0,Low
2176,2025-04-26 13:16:47,1,Low
2177,2025-04-26 13:16:48,0,Low
2178,2025-04-26 13:16:49,0,Low
2179,2025-04-26 13:16:50,2,Low
2180,2025-04-26 13:16:51,0,Low
2181,2025-04-26 13:16:52,1,Low
2182,2025-04-26 13:16:53,1,Low
2183,2025-04-26 13:16:54,1,Low
2184,2025-04-26 13:16:55,1,Low
2185,2025-04-26 13:16:56,0,Low
2186,2025-04-26 13:16:57,0,Low
2187,2025-04-26 13:16:58,1,Low
2188,2025-04-26 13:16:59,2,Low
2189,2025-04-26 13:17:00,1,Low
2190,2025-04-26 13:17:01,2,Low
2191,2025-04-26 13:17:02,3,Low
2192,2025-04-26 13:17:03,2,Low
2193,2025-04-26 13:17:04,0,Low
2194,2025-04-26 13:17:05,1,Low
2195,2025-04-26 13:17:06,0,Low
2196,2025-04-26 13:17:07,3,Low
2197,2025-04-26 13:17:08,1,Low
2198,2025-04-26 13:17:09,1,Low
2199,2025-04-26 13:17:10,1,Low
2200,2025-04-26 13:17:11,2,Low
2201,2025-04-26 13:16:22,3,Low
2202,2025-04-26 13:16:23,0,Low
2203,2025-04-26 13:16:24,0,Low
2204,2025-04-26 13:16:25,1,Low
2205,2025-04-26 13:16:26,3,Low
2206,2025-04-26 13:16:27,2,Low
2207,2025-04-26 13:16:28,1,Low
2208,2025-04-26 13:16:29,1,Low
2209,2025-04-26 13:16:30,2,Low
2210,2025-04-26 13:16:31,2,Low
2211,2025-04-26 13:16:32,2,Low
2212,2025-04-26 13:16:33,0,Low
2213,2025-04-26 13:16:34,0,Low
2214,2025-04-26 13:16:35,0,Low
2215,2025-04-26 13:16:36,0,Low
2216,2025-04-26 13:16:37,1,Low
2217,2025-04-26 13:16:38,0,Low
2218,2025-04-26 13:16:39,3,Low
2219,2025-04-26 13:16:40,1,Low
2220,2025-04-26 13:16:41,1,Low
2221,2025-04-26 13:16:42,3,Low
2222,2025-04-26 13:16:43,0,Low
2223,2025-04-26 13:16:44,3,Low
2224,2025-04-26 13:16:45,2,Low
2225,2025-04-26 13:16:46,0,Low
2226,2025-04-26 13:16:47,1,Low
2227,2025-04-26 13:16:48,0,Low
2228,2025-04-26 13:16:49,0,Low
2229,2025-04-26 13:16:50,2,Low
2230,2025-04-26 13:16:51,0,Low
2231,2025-04-26 13:16:52,1,Low
2232,2025-04-26 13:16:53,1,Low
2233,2025-04-26 13:16:54,1,Low
2234,2025-04-26 13:16:55,1,Low
2235,2025-04-26 13:16:56,0,Low
2236,2025-04-26 13:16:57,0,Low
2237,2025-04-26 13:16:58,1,Low
2238,2025-04-26 13:16:59,2,Low
2239,2025-04-26 13:17:00,1,Low
2240,2025-04-26 13:17:01,2,Low
2241,2025-04-26 13:17:02,3,Low
2242,2025-04-26 13:17:03,2,Low
2243,2025-04-26 13:17:04,0,Low
2244,2025-04-26 13:17:05,1,Low
2245,2025-04-26 13:17:06,0,Low
2246,2025-04-26 13:17:07,3,Low
2247,2025-04-26 13:17:08,1,Low
2248,2025-04-26 13:17:09,1,Low
2249,2025-04-26 13:17:10,1,Low
2250,2025-04-26 13:17:11,2,Low
2251,2025-04-29 10:06:47,3,Low
2252,2025-04-29 10:06:48,0,Low
2253,2025-04-29 10:06:49,0,Low
2254,2025-04-29 10:06:50,2,Low
2255,2025-04-29 10:06:51,2,Low
2256,2025-04-29 10:06:52,0,Low
2257,2025-04-29 10:06:53,0,Low
2258,2025-04-29 10:06:54,0,Low
2259,2025-04-29 10:06:55,1,Low
2260,2025-04-29 10:06:56,1,Low
2261,2025-04-29 10:06:57,2,Low
2262,2025-04-29 10:06:58,1,Low
2263,2025-04-29 10:06:59,0,Low
2264,2025-04-29 10:07:00,1,Low
2265,2025-04-29 10:07:01,2,Low
2266,2025-04-29 10:07:02,0,Low
2267,2025-04-29 10:07:03,0,Low
2268,2025-04-29 10:07:04,1,Low
2269,2025-04-29 10:07:05,0,Low
2270,2025-04-29 10:07:06,3,Low
2271,2025-04-29 10:07:07,3,Low
2272,2025-04-29 10:07:08,0,Low
2273,2025-04-29 10:07:09,2,Low
2274,2025-04-29 10:07:10,2,Low
2275,2025-04-29 10:07:11,2,Low
2276,2025-04-29 10:07:12,1,Low
2277,2025-04-29 10:07:13,1,Low
2278,2025-04-29 10:07:14,2,Low
2279,2025-04-29 10:07:15,1,Low
2280,2025-04-29 10:07:16,1,Low
2281,2025-04-29 10:07:17,1,Low
2282,2025-04-29 10:07:18,0,Low
2283,2025-04-29 10:07:19,1,Low
2284,2025-04-29 10:07:20,0,Low
2285,2025-04-29 10:07:21,1,Low
2286,2025-04-29 10:07:22,1,Low
2287,2025-04-29 10:07:23,3,Low
2288,2025-04-29 10:07:24,1,Low
2289,2025-04-29 10:07:25,3,Low
2290,2025-04-29 10:07:26,1,Low
2291,2025-04-29 10:07:27,3,Low
2292,2025-04-29 10:07:28,1,Low
2293,2025-04-29 10:07:29,1,Low
2294,2025-04-29 10:07:30,1,Low
2295,2025-04-29 10:07:31,1,Low
2296,2025-04-29 10:07:32,3,Low
2297,2025-04-29 10:07:33,1,Low
2298,2025-04-29 10:07:34,0,Low
2299,2025-04-29 10:07:35,1,Low
2300,2025-04-29 10:07:36,0,Low
2301,2025-04-29 10:07:16,3,Low
2302,2025-04-29 10:07:17,1,Low
2303,2025-04-29 10:07:18,1,Low
2304,2025-04-29 10:07:19,0,Low
2305,2025-04-29 10:07:20,2,Low
2306,2025-04-29 10:07:21,2,Low
2307,2025-04-29 10:07:22,1,Low
2308,2025-04-29 10:07:23,1,Low
2309,2025-04-29 10:07:24,1,Low
2310,2025-04-29 10:07:25,1,Low
2311,2025-04-29 10:07:26,2,Low
2312,2025-04-29 10:07:27,1,Low
2313,2025-04-29 10:07:28,2,Low
2314,2025-04-29 10:07:29,1,Low
2315,2025-04-29 10:07:30,1,Low
2316,2025-04-29 10:07:31,2,Low
2317,2025-04-29 10:07:32,1,Low
2318,2025-04-29 10:07:33,1,Low
2319,2025-04-29 10:07:34,2,Low
2320,2025-04-29 10:07:35,1,Low
2321,2025-04-29 10:07:36,3,Low
2322,2025-04-29 10:07:37,1,Low
2323,2025-04-29 10:07:38,0,Low
2324,2025-04-29 10:07:39,1,Low
2325,2025-04-29 10:07:40,2,Low
2326,2025-04-29 10:07:41,1,Low
2327,2025-04-29 10:07:42,0,Low
2328,2025-04-29 10:07:43,1,Low
2329,2025-04-29 10:07:44,2,Low
2330,2025-04-29 10:07:45,1,Low
2331,2025-04-29 10:07:46,2,Low
2332,2025-04-29 10:07:47,0,Low
2333,2025-04-29 10:07:48,1,Low
2334,2025-04-29 10:07:49,0,Low
2335,2025-04-29 10:07:50,0,Low
2336,2025-04-29 10:07:51,3,Low
2337,2025-04-29 10:07:52,1,Low
2338,2025-04-29 10:07:53,1,Low
2339,2025-04-29 10:07:54,2,Low
2340,2025-04-29 10:07:55,2,Low
2341,2025-04-29 10:07:56,2,Low
2342,2025-04-29 10:07:57,0,Low
2343,2025-04-29 10:07:58,0,Low
2344,2025-04-29 10:07:59,1,Low
2345,2025-04-29 10:08:00,0,Low
2346,2025-04-29 10:08:01,2,Low
2347,2025-04-29 10:08:02,1,Low
2348,2025-04-29 10:08:03,1,Low
2349,2025-04-29 10:08:04,1,Low
2350,2025-04-29 10:08:05,2,Low
2351,2025-04-29 10:07:44,3,Low
2352,2025-04-29 10:07:45,0,Low
2353,2025-04-29 10:07:46,1,Low
2354,2025-04-29 10:07:47,1,Low
2355,2025-04-29 10:07:48,0,Low
2356,2025-04-29 10:07:49,1,Low
2357,2025-04-29 10:07:50,3,Low
2358,2025-04-29 10:07:51,1,Low
2359,2025-04-29 10:07:52,1,Low
2360,2025-04-29 10:07:53,0,Low
2361,2025-04-29 10:07:54,2,Low
2362,2025-04-29 10:07:55,1,Low
2363,2025-04-29 10:07:56,1,Low
2364,2025-04-29 10:07:57,1,Low
2365,2025-04-29 10:07:58,1,Low
2366,2025-04-29 10:07:59,2,Low
2367,2025-04-29 10:08:00,1,Low
2368,2025-04-29 10:08:01,1,Low
2369,2025-04-29 10:08:02,1,Low
2370,2025-04-29 10:08:03,0,Low
2371,2025-04-29 10:08:04,2,Low
2372,2025-04-29 10:08:05,1,Low
2373,2025-04-29 10:08:06,0,Low
2374,2025-04-29 10:08:07,2,Low
2375,2025-04-29 10:08:08,1,Low
2376,2025-04-29 10:08:09,2,Low
2377,2025-04-29 10:08:10,1,Low
2378,2025-04-29 10:08:11,1,Low
2379,2025-04-29 10:08:12,2,Low
2380,2025-04-29 10:08:13,1,Low
2381,2025-04-29 10:08:14,1,Low
2382,2025-04-29 10:08:15,1,Low
2383,2025-04-29 10:08:16,2,Low
2384,2025-04-29 10:08:17,1,Low
2385,2025-04-29 10:08:18,0,Low
2386,2025-04-29 10:08:19,0,Low
2387,2025-04-29 10:08:20,1,Low
2388,2025-04-29 10:08:21,1,Low
2389,2025-04-29 10:08:22,1,Low
2390,2025-04-29 10:08:23,1,Low
2391,2025-04-29 10:08:24,3,Low
2392,2025-04-29 10:08:25,1,Low
2393,2025-04-29 10:08:26,0,Low
2394,2025-04-29 10:08:27,0,Low
2395,2025-04-29 10:08:28,0,Low
2396,2025-04-29 10:08:29,0,Low
2397,2025-04-29 10:08:30,2,Low
2398,2025-04-29 10:08:31,1,Low
2399,2025-04-29 10:08:32,2,Low
2400,2025-04-29 10:08:33,3,Low
2401,2025-04-29 10:08:12,4,Low
2402,2025-04-29 10:08:13,1,Low
2403,2025-04-29 10:08:14,0,Low
2404,2025-04-29 10:08:15,1,Low
2405,2025-04-29 10:08:16,0,Low
2406,2025-04-29 10:08:17,1,Low
2407,2025-04-29 10:08:18,1,Low
2408,2025-04-29 10:08:19,1,Low
2409,2025-04-29 10:08:20,1,Low
2410,2025-04-29 10:08:21,2,Low
2411,2025-04-29 10:08:22,2,Low
2412,2025-04-29 10:08:23,1,Low
2413,2025-04-29 10:08:24,0,Low
2414,2025-04-29 10:08:25,2,Low
2415,2025-04-29 10:08:26,1,Low
2416,2025-04-29 10:08:27,1,Low
2417,2025-04-29 10:08:28,2,Low
2418,2025-04-29 10:08:29,0,Low
2419,2025-04-29 10:08:30,0,Low
2420,2025-04-29 10:08:31,1,Low
2421,2025-04-29 10:08:32,3,Low
2422,2025-04-29 10:08:33,0,Low
2423,2025-04-29 10:08:34,0,Low
2424,2025-04-29 10:08:35,1,Low
2425,2025-04-29 10:08:36,1,Low
2426,2025-04-29 10:08:37,1,Low
2427,2025-04-29 10:08:38,2,Low
2428,2025-04-29 10:08:39,1,Low
2429,2025-04-29 10:08:40,1,Low
2430,2025-04-29 10:08:41,0,Low
2431,2025-04-29 10:08:42,2,Low
2432,2025-04-29 10:08:43,1,Low
2433,2025-04-29 10:08:44,1,Low
2434,2025-04-29 10:08:45,0,Low
2435,2025-04-29 10:08:46,3,Low
2436,2025-04-29 10:08:47,2,Low
2437,2025-04-29 10:08:48,0,Low
2438,2025-04-29 10:08:49,1,Low
2439,2025-04-29 10:08:50,1,Low
2440,2025-04-29 10:08:51,1,Low
2441,2025-04-29 10:08:52,3,Low
2442,2025-04-29 10:08:53,0,Low
2443,2025-04-29 10:08:54,1,Low
2444,2025-04-29 10:08:55,1,Low
2445,2025-04-29 10:08:56,2,Low
2446,2025-04-29 10:08:57,0,Low
2447,2025-04-29 10:08:58,0,Low
2448,2025-04-29 10:08:59,2,Low
2449,2025-04-29 10:09:00,2,Low
2450,2025-04-29 10:09:01,2,Low
2451,2025-04-29 10:08:43,3,Low
2452,2025-04-29 10:08:44,0,Low
2453,2025-04-29 10:08:45,1,Low
2454,2025-04-29 10:08:46,2,Low
2455,2025-04-29 10:08:47,2,Low
2456,2025-04-29 10:08:48,1,Low
2457,2025-04-29 10:08:49,3,Low
2458,2025-04-29 10:08:50,3,Low
2459,2025-04-29 10:08:51,0,Low
2460,2025-04-29 10:08:52,1,Low
2461,2025-04-29 10:08:53,2,Low
2462,2025-04-29 10:08:54,1,Low
2463,2025-04-29 10:08:55,1,Low
2464,2025-04-29 10:08:56,2,Low
2465,2025-04-29 10:08:57,1,Low
2466,2025-04-29 10:08:58,1,Low
2467,2025-04-29 10:08:59,2,Low
2468,2025-04-29 10:09:00,1,Low
2469,2025-04-29 10:09:01,1,Low
2470,2025-04-29 10:09:02,0,Low
2471,2025-04-29 10:09:03,4,Low
2472,2025-04-29 10:09:04,2,Low
2473,2025-04-29 10:09:05,1,Low
2474,2025-04-29 10:09:06,1,Low
2475,2025-04-29 10:09:07,0,Low
2476,2025-04-29 10:09:08,2,Low
2477,2025-04-29 10:09:09,3,Low
2478,2025-04-29 10:09:10,1,Low
2479,2025-04-29 10:09:11,0,Low
2480,2025-04-29 10:09:12,1,Low
2481,2025-04-29 10:09:13,2,Low
2482,2025-04-29 10:09:14,2,Low
2483,2025-04-29 10:09:15,1,Low
2484,2025-04-29 10:09:16,1,Low
2485,2025-04-29 10:09:17,2,Low
2486,2025-04-29 10:09:18,1,Low
2487,2025-04-29 10:09:19,0,Low
2488,2025-04-29 10:09:20,1,Low
2489,2025-04-29 10:09:21,1,Low
2490,2025-04-29 10:09:22,1,Low
2491,2025-04-29 10:09:23,2,Low
2492,2025-04-29 10:09:24,2,Low
2493,2025-04-29 10:09:25,1,Low
2494,2025-04-29 10:09:26,1,Low
2495,2025-04-29 10:09:27,1,Low
2496,2025-04-29 10:09:28,1,Low
2497,2025-04-29 10:09:29,1,Low
2498,2025-04-29 10:09:30,2,Low
2499,2025-04-29 10:09:31,0,Low
2500,2025-04-29 10:09:32,2,Low
2501,2025-04-29 10:08:43,3,Low
2502,2025-04-29 10:08:44,0,Low
2503,2025-04-29 10:08:45,1,Low
2504,2025-04-29 10:08:46,2,Low
2505,2025-04-29 10:08:47,2,Low
2506,2025-04-29 10:08:48,1,Low
2507,2025-04-29 10:08:49,3,Low
2508,2025-04-29 10:08:50,3,Low
2509,2025-04-29 10:08:51,0,Low
2510,2025-04-29 10:08:52,1,Low
2511,2025-04-29 10:08:53,2,Low
2512,2025-04-29 10:08:54,1,Low
2513,2025-04-29 10:08:55,1,Low
2514,2025-04-29 10:08:56,2,Low
2515,2025-04-29 10:08:57,1,Low
2516,2025-04-29 10:08:58,1,Low
2517,2025-04-29 10:08:59,2,Low
2518,2025-04-29 10:09:00,1,Low
2519,2025-04-29 10:09:01,1,Low
2520,2025-04-29 10:09:02,0,Low
2521,2025-04-29 10:09:03,4,Low
2522,2025-04-29 10:09:04,2,Low
2523,2025-04-29 10:09:05,1,Low
2524,2025-04-29 10:09:06,1,Low
2525,2025-04-29 10:09:07,0,Low
2526,2025-04-29 10:09:08,2,Low
2527,2025-04-29 10:09:09,3,Low
2528,2025-04-29 10:09:10,1,Low
2529,2025-04-29 10:09:11,0,Low
2530,2025-04-29 10:09:12,1,Low
2531,2025-04-29 10:09:13,2,Low
2532,2025-04-29 10:09:14,2,Low
2533,2025-04-29 10:09:15,1,Low
2534,2025-04-29 10:09:16,1,Low
2535,2025-04-29 10:09:17,2,Low
2536,2025-04-29 10:09:18,1,Low
2537,2025-04-29 10:09:19,0,Low
2538,2025-04-29 10:09:20,1,Low
2539,2025-04-29 10:09:21,1,Low
2540,2025-04-29 10:09:22,1,Low
2541,2025-04-29 10:09:23,2,Low
2542,2025-04-29 10:09:24,2,Low
2543,2025-04-29 10:09:25,1,Low
2544,2025-04-29 10:09:26,1,Low
2545,2025-04-29 10:09:27,1,Low
2546,2025-04-29 10:09:28,1,Low
2547,2025-04-29 10:09:29,1,Low
2548,2025-04-29 10:09:30,2,Low
2549,2025-04-29 10:09:31,0,Low
2550,2025-04-29 10:09:32,2,Low
2551,2025-04-29 10:09:11,4,Low
2552,2025-04-29 10:09:12,0,Low
2553,2025-04-29 10:09:13,3,Low
2554,2025-04-29 10:09:14,0,Low
2555,2025-04-29 10:09:15,0,Low
2556,2025-04-29 10:09:16,1,Low
2557,2025-04-29 10:09:17,0,Low
2558,2025-04-29 10:09:18,1,Low
2559,2025-04-29 10:09:19,2,Low
2560,2025-04-29 10:09:20,1,Low
2561,2025-04-29 10:09:21,4,Low
2562,2025-04-29 10:09:22,1,Low
2563,2025-04-29 10:09:23,1,Low
2564,2025-04-29 10:09:24,2,Low
2565,2025-04-29 10:09:25,2,Low
2566,2025-04-29 10:09:26,1,Low
2567,2025-04-29 10:09:27,2,Low
2568,2025-04-29 10:09:28,1,Low
2569,2025-04-29 10:09:29,2,Low
2570,2025-04-29 10:09:30,2,Low
2571,2025-04-29 10:09:31,2,Low
2572,2025-04-29 10:09:32,2,Low
2573,2025-04-29 10:09:33,2,Low
2574,2025-04-29 10:09:34,1,Low
2575,2025-04-29 10:09:35,2,Low
2576,2025-04-29 10:09:36,2,Low
2577,2025-04-29 10:09:37,1,Low
2578,2025-04-29 10:09:38,2,Low
2579,2025-04-29 10:09:39,1,Low
2580,2025-04-29 10:09:40,3,Low
2581,2025-04-29 10:09:41,1,Low
2582,2025-04-29 10:09:42,2,Low
2583,2025-04-29 10:09:43,1,Low
2584,2025-04-29 10:09:44,3,Low
2585,2025-04-29 10:09:45,0,Low
2586,2025-04-29 10:09:46,1,Low
2587,2025-04-29 10:09:47,0,Low
2588,2025-04-29 10:09:48,0,Low
2589,2025-04-29 10:09:49,1,Low
2590,2025-04-29 10:09:50,1,Low
2591,2025-04-29 10:09:51,2,Low
2592,2025-04-29 10:09:52,2,Low
2593,2025-04-29 10:09:53,2,Low
2594,2025-04-29 10:09:54,1,Low
2595,2025-04-29 10:09:55,3,Low
2596,2025-04-29 10:09:56,1,Low
2597,2025-04-29 10:09:57,1,Low
2598,2025-04-29 10:09:58,2,Low
2599,2025-04-29 10:09:59,2,Low
2600,2025-04-29 10:10:00,1,Low
2601,2025-04-29 10:09:11,4,Low
2602,2025-04-29 10:09:12,0,Low
2603,2025-04-29 10:09:13,3,Low
2604,2025-04-29 10:09:14,0,Low
2605,2025-04-29 10:09:15,0,Low
2606,2025-04-29 10:09:16,1,Low
2607,2025-04-29 10:09:17,0,Low
2608,2025-04-29 10:09:18,1,Low
2609,2025-04-29 10:09:19,2,Low
2610,2025-04-29 10:09:20,1,Low
2611,2025-04-29 10:09:21,4,Low
2612,2025-04-29 10:09:22,1,Low
2613,2025-04-29 10:09:23,1,Low
2614,2025-04-29 10:09:24,2,Low
2615,2025-04-29 10:09:25,2,Low
2616,2025-04-29 10:09:26,1,Low
2617,2025-04-29 10:09:27,2,Low
2618,2025-04-29 10:09:28,1,Low
2619,2025-04-29 10:09:29,2,Low
2620,2025-04-29 10:09:30,2,Low
2621,2025-04-29 10:09:31,2,Low
2622,2025-04-29 10:09:32,2,Low
2623,2025-04-29 10:09:33,2,Low
2624,2025-04-29 10:09:34,1,Low
2625,2025-04-29 10:09:35,2,Low
2626,2025-04-29 10:09:36,2,Low
2627,2025-04-29 10:09:37,1,Low
2628,2025-04-29 10:09:38,2,Low
2629,2025-04-29 10:09:39,1,Low
2630,2025-04-29 10:09:40,3,Low
2631,2025-04-29 10:09:41,1,Low
2632,2025-04-29 10:09:42,2,Low
2633,2025-04-29 10:09:43,1,Low
2634,2025-04-29 10:09:44,3,Low
2635,2025-04-29 10:09:45,0,Low
2636,2025-04-29 10:09:46,1,Low
2637,2025-04-29 10:09:47,0,Low
2638,2025-04-29 10:09:48,0,Low
2639,2025-04-29 10:09:49,1,Low
2640,2025-04-29 10:09:50,1,Low
2641,2025-04-29 10:09:51,2,Low
2642,2025-04-29 10:09:52,2,Low
2643,2025-04-29 10:09:53,2,Low
2644,2025-04-29 10:09:54,1,Low
2645,2025-04-29 10:09:55,3,Low
2646,2025-04-29 10:09:56,1,Low
2647,2025-04-29 10:09:57,1,Low
2648,2025-04-29 10:09:58,2,Low
2649,2025-04-29 10:09:59,2,Low
2650,2025-04-29 10:10:00,1,Low
2651,2025-04-29 10:09:40,4,Low
2652,2025-04-29 10:09:41,3,Low
2653,2025-04-29 10:09:42,1,Low
2654,2025-04-29 10:09:43,3,Low
2655,2025-04-29 10:09:44,0,Low
2656,2025-04-29 10:09:45,1,Low
2657,2025-04-29 10:09:46,2,Low
2658,2025-04-29 10:09:47,1,Low
2659,2025-04-29 10:09:48,0,Low
2660,2025-04-29 10:09:49,3,Low
2661,2025-04-29 10:09:50,3,Low
2662,2025-04-29 10:09:51,0,Low
2663,2025-04-29 10:09:52,0,Low
2664,2025-04-29 10:09:53,3,Low
2665,2025-04-29 10:09:54,1,Low
2666,2025-04-29 10:09:55,1,Low
2667,2025-04-29 10:09:56,2,Low
2668,2025-04-29 10:09:57,2,Low
2669,2025-04-29 10:09:58,1,Low
2670,2025-04-29 10:09:59,0,Low
2671,2025-04-29 10:10:00,3,Low
2672,2025-04-29 10:10:01,0,Low
2673,2025-04-29 10:10:02,1,Low
2674,2025-04-29 10:10:03,1,Low
2675,2025-04-29 10:10:04,0,Low
2676,2025-04-29 10:10:05,1,Low
2677,2025-04-29 10:10:06,1,Low
2678,2025-04-29 10:10:07,1,Low
2679,2025-04-29 10:10:08,2,Low
2680,2025-04-29 10:10:09,1,Low
2681,2025-04-29 10:10:10,2,Low
2682,2025-04-29 10:10:11,1,Low
2683,2025-04-29 10:10:12,1,Low
2684,2025-04-29 10:10:13,0,Low
2685,2025-04-29 10:10:14,1,Low
2686,2025-04-29 10:10:15,0,Low
2687,2025-04-29 10:10:16,2,Low
2688,2025-04-29 10:10:17,3,Low
2689,2025-04-29 10:10:18,1,Low
2690,2025-04-29 10:10:19,2,Low
2691,2025-04-29 10:10:20,3,Low
2692,2025-04-29 10:10:21,1,Low
2693,2025-04-29 10:10:22,1,Low
2694,2025-04-29 10:10:23,1,Low
2695,2025-04-29 10:10:24,2,Low
2696,2025-04-29 10:10:25,0,Low
2697,2025-04-29 10:10:26,2,Low
2698,2025-04-29 10:10:27,2,Low
2699,2025-04-29 10:10:28,2,Low
2700,2025-04-29 10:10:29,1,Low
2701,2025-04-29 10:09:40,4,Low
2702,2025-04-29 10:09:41,3,Low
2703,2025-04-29 10:09:42,1,Low
2704,2025-04-29 10:09:43,3,Low
2705,2025-04-29 10:09:44,0,Low
2706,2025-04-29 10:09:45,1,Low
2707,2025-04-29 10:09:46,2,Low
2708,2025-04-29 10:09:47,1,Low
